op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
ADD,796,163840.0,0.2589736,0.117352486,0.5554069,0.08083896,1.119554,42,pf_net_dense/cg_id_0/cg_id_0_ffn_dist/cg_id_0_ffn_dist_dense_2/BiasAdd
RESHAPE,809,163840.0,0.090350814,-0.09385793,0.18512802,0.016972773,0.37906164,-125,pf_net_dense/cg_id_0/cg_id_0_ffn_dist/cg_id_0_ffn_dist_dense_3/Tensordot/Reshape
FULLY_CONNECTED,813,327680.0,3.057342,0.15371697,217.47041,9.524315,2.2236886,83,pf_net_dense/cg_id_0/cg_id_0_ffn_dist/cg_id_0_ffn_dist_dense_3/Tensordot/MatMul1
RESHAPE,817,327680.0,0.0,0.0,0.0,0.0,2.2236886,83,pf_net_dense/cg_id_0/cg_id_0_ffn_dist/cg_id_0_ffn_dist_dense_3/Tensordot
ADD,821,327680.0,0.32098338,-0.3195481,1.0883812,0.20514762,2.2209282,83,pf_net_dense/cg_id_0/cg_id_0_ffn_dist/cg_id_0_ffn_dist_dense_3/BiasAdd
FULLY_CONNECTED,827,2560.0,0.058769368,-0.016457777,0.2805102,0.0037542093,0.258158,0,pf_net_dense/cg_id_0/message_building_layer_lsh/MatMul1
GATHER,847,327680.0,0.11437466,-0.06967624,0.18936805,0.017938253,0.3871687,-125,pf_net_dense/cg_id_0/message_building_layer_lsh/GatherV2;pf_net_dense/Const_1
GATHER,851,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/GatherV2_2;pf_net_dense/Const_1
MUL,855,327680.0,0.0,0.0,0.0,0.0,0.3871687,-125,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/mul
SUM,861,2560.0,0.0,0.0,0.0,0.0,282.03314,-128,Sum
EXPAND_DIMS,865,2560.0,0.0,0.0,0.0,0.0,282.03314,-128,ExpandDims
BATCH_MATMUL,869,655360.0,0.0,0.0,0.0,0.0,290.05447,-121,MatMul
EXPAND_DIMS,873,2560.0,0.0,0.0,0.0,0.0,282.03314,-128,ExpandDims_1
MUL,877,655360.0,0.0,0.0,0.0,0.0,580.10895,-121,mul
SUB,881,655360.0,0.0,0.0,0.0,0.0,570.99115,-2,sub
ADD,885,655360.0,0.0,0.0,0.0,0.0,398.93756,-128,add1
MAXIMUM,889,655360.0,2.2737368e-13,-1.0000002e-06,1.0000001e-06,9.999993e-13,398.93756,-128,Maximum
EXPAND_DIMS,895,655360.0,0.0,0.0,0.0,0.0,1.2507842,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/ExpandDims
BROADCAST_TO,901,655360.0,0.0,0.0,0.0,0.0,1.2507842,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/mul_13
BROADCAST_TO,905,655360.0,0.0,7.450581e-09,7.450581e-09,5.551115e-17,0.00039215686,127,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/mul_14
MUL,909,655360.0,0.0,0.0,0.0,0.0,0.12507841,127,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/mul_15
EXP,913,655360.0,0.0,-0.000100016594,0.000100016594,1.000331e-08,0.0039211763,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/Exp
MINIMUM,917,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/clip_by_value/Minimum
RELU,921,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/cg_id_0_kernel/clip_by_value
RESHAPE,928,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Reshape
BROADCAST_TO,935,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Mul3
BROADCAST_TO,939,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Mul4
MUL,943,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Mul5
RESHAPE,948,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Reshape_1
BROADCAST_TO,955,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Mul_13
BROADCAST_TO,959,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Mul_14
MUL,963,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_0/message_building_layer_lsh/Mul_15
RESHAPE,967,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_0/cg_id_0_msg_0/Squeeze
GATHER,971,655360.0,0.0,0.0,0.0,0.0,0.045345236,-103,pf_net_dense/cg_id_0/message_building_layer_lsh/GatherV2_1;pf_net_dense/Const_1
FULLY_CONNECTED,975,655360.0,1.0578599,0.003977616,132.95898,1.1272753,0.4334493,8,pf_net_dense/cg_id_0/cg_id_0_msg_0/MatMul_3;pf_net_dense/cg_id_0/cg_id_0_msg_0/add
LOGISTIC,979,655360.0,0.001407984,-0.00011318971,0.00390625,1.9975537e-06,0.00390625,-128,pf_net_dense/cg_id_0/cg_id_0_msg_0/Sigmoid
SUB,983,655360.0,0.00097314065,1.3099161e-05,0.001960814,9.4726664e-07,0.003921569,-128,pf_net_dense/cg_id_0/cg_id_0_msg_0/sub
MUL,987,655360.0,0.0,0.0,0.0,0.0,0.045345236,-103,pf_net_dense/cg_id_0/cg_id_0_msg_0/mul
FULLY_CONNECTED,991,655360.0,0.0,0.0,0.0,0.0,0.35170838,-4,pf_net_dense/cg_id_0/cg_id_0_msg_0/MatMul1
MUL,995,655360.0,0.0,0.0,0.0,0.0,0.35170838,-4,pf_net_dense/cg_id_0/cg_id_0_msg_0/mul_1
BATCH_MATMUL,999,655360.0,0.0,0.0,0.0,0.0,0.64075977,5,pf_net_dense/cg_id_0/cg_id_0_msg_0/MatMul_1
MUL,1003,655360.0,0.0,0.0,0.0,0.0,0.43387547,66,pf_net_dense/cg_id_0/cg_id_0_msg_0/mul_3
FULLY_CONNECTED,1007,655360.0,0.0,0.0,0.0,0.0,0.34908587,5,pf_net_dense/cg_id_0/cg_id_0_msg_0/MatMul_21
MUL,1011,655360.0,0.0,0.0,0.0,0.0,0.30390307,-5,pf_net_dense/cg_id_0/cg_id_0_msg_0/mul_4
ADD,1015,655360.0,0.0,0.0,0.0,0.0,0.48851168,45,pf_net_dense/cg_id_0/cg_id_0_msg_0/add_1
MUL,1021,655360.0,0.0,0.0,0.0,0.0,0.16185725,-122,pf_net_dense/cg_id_0/cg_id_0_msg_0/mul_5
FULLY_CONNECTED,1025,655360.0,0.25581092,0.06992419,0.837216,0.07032858,1.7086235,-1,pf_net_dense/cg_id_0/cg_id_0_msg_1/MatMul_3;pf_net_dense/cg_id_0/cg_id_0_msg_1/add
LOGISTIC,1029,655360.0,0.00010746492,-1.1702185e-05,0.0009985864,1.1685643e-08,0.00390625,-128,pf_net_dense/cg_id_0/cg_id_0_msg_1/Sigmoid
SUB,1033,655360.0,0.0002753029,0.0019308341,0.001960814,3.8039175e-06,0.003921569,-128,pf_net_dense/cg_id_0/cg_id_0_msg_1/sub
MUL,1037,655360.0,0.0,0.0,0.0,0.0,0.16185725,-122,pf_net_dense/cg_id_0/cg_id_0_msg_1/mul
FULLY_CONNECTED,1041,655360.0,0.0,0.0,0.0,0.0,1.8471872,6,pf_net_dense/cg_id_0/cg_id_0_msg_1/MatMul1
