op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
MUL,1421,655360.0,0.0,0.0,0.0,0.0,0.32037687,4,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_1
BATCH_MATMUL,1425,655360.0,0.0,0.0,0.0,0.0,0.533792,23,pf_net_dense/cg_id_1/cg_id_1_msg_0/MatMul_1
MUL,1429,655360.0,0.0,0.0,0.0,0.0,0.44480056,48,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_3
FULLY_CONNECTED,1433,655360.0,0.0,0.0,0.0,0.0,0.38379845,27,pf_net_dense/cg_id_1/cg_id_1_msg_0/MatMul_21
MUL,1437,655360.0,0.0,0.0,0.0,0.0,0.24464259,10,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_4
ADD,1441,655360.0,0.0,0.0,0.0,0.0,0.44433433,48,pf_net_dense/cg_id_1/cg_id_1_msg_0/add_1
MUL,1447,655360.0,0.0,0.0,0.0,0.0,0.14165717,-121,pf_net_dense/cg_id_1/cg_id_1_msg_0/mul_5
FULLY_CONNECTED,1451,655360.0,0.28343433,0.021506105,0.49847704,0.08079754,1.0102452,-6,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul_3;pf_net_dense/cg_id_1/cg_id_1_msg_1/add
LOGISTIC,1455,655360.0,0.0005277622,-0.00012251083,0.001306951,2.9354175e-07,0.00390625,-128,pf_net_dense/cg_id_1/cg_id_1_msg_1/Sigmoid
SUB,1459,655360.0,0.0010204614,0.0015261468,0.001960814,3.370459e-06,0.003921569,-128,pf_net_dense/cg_id_1/cg_id_1_msg_1/sub
MUL,1463,655360.0,0.0,0.0,0.0,0.0,0.14165717,-121,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul
FULLY_CONNECTED,1467,655360.0,0.0,0.0,0.0,0.0,1.7815741,-22,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul1
MUL,1471,655360.0,0.0,0.0,0.0,0.0,1.7815741,-22,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul_1
BATCH_MATMUL,1475,655360.0,0.0,0.0,0.0,0.0,3.423536,-2,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul_1
MUL,1479,655360.0,0.0,0.0,0.0,0.0,3.4226184,-2,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul_3
FULLY_CONNECTED,1483,655360.0,0.0,0.0,0.0,0.0,2.2656815,-48,pf_net_dense/cg_id_1/cg_id_1_msg_1/MatMul_21
MUL,1487,655360.0,0.0,0.0,0.0,0.0,2.2656815,-48,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul_4
ADD,1491,655360.0,0.0,0.0,0.0,0.0,3.4226649,-2,pf_net_dense/cg_id_1/cg_id_1_msg_1/add_1
MUL,1497,655360.0,0.0,0.0,0.0,0.0,1.736712,-127,pf_net_dense/cg_id_1/cg_id_1_msg_1/mul_5
RESHAPE,1512,655360.0,0.0,0.0,0.0,0.0,1.736712,-127,pf_net_dense/cg_id_1/Reshape_1
SCATTER_ND,1516,655360.0,0.0,0.0,0.0,0.0,1.736712,-127,pf_net_dense/cg_id_1/ScatterNd
ADD,1520,655360.0,1.3797958,0.4388877,5.8203125,2.0964606,189.61955,-128,pf_net_dense/add_1
MEAN,1524,2560.0,0.24718663,-2032.0525,2032.0592,4129237.2,6.2729397,-128,pf_net_dense/cg_id_2/cg_id_2_layernorm1/moments/mean
SQUARED_DIFFERENCE,1528,655360.0,1055557.6,-2234581.5,3599504.0,6107555700000.0,8571278.0,-128,pf_net_dense/cg_id_2/cg_id_2_layernorm1/moments/SquaredDifference
MEAN,1532,2560.0,11476.933,-109799190.0,109832344.0,1.2055866e+16,88052.016,-128,pf_net_dense/cg_id_2/cg_id_2_layernorm1/moments/variance
ADD,1536,2560.0,0.0,0.0,0.0,0.0,88052.016,-128,pf_net_dense/cg_id_2/cg_id_2_layernorm1/batchnorm/add
RSQRT,1540,2560.0,0.0,-0.00021103781,0.00021103781,4.4536957e-08,0.0015432679,-128,pf_net_dense/cg_id_2/cg_id_2_layernorm1/batchnorm/Rsqrt
MUL,1544,655360.0,0.0,0.0,0.0,0.0,0.0036027278,-128,pf_net_dense/cg_id_2/cg_id_2_layernorm1/batchnorm/mul
MUL,1548,655360.0,0.0,0.0,0.0,0.0,0.06865728,-126,pf_net_dense/cg_id_2/cg_id_2_layernorm1/batchnorm/mul_1
MUL,1552,655360.0,0.0,0.0,0.0,0.0,0.009490123,-128,pf_net_dense/cg_id_2/cg_id_2_layernorm1/batchnorm/mul_2
SUB,1556,655360.0,0.07968134,-0.03775733,0.47895274,0.0077747284,0.012197107,107,pf_net_dense/cg_id_2/cg_id_2_layernorm1/batchnorm/sub
ADD,1560,655360.0,0.018899191,-0.008665344,0.03659129,0.00043226787,0.073931575,-97,pf_net_dense/cg_id_2/cg_id_2_layernorm1/batchnorm/add_1
RESHAPE,1571,655360.0,0.0,0.0,0.0,0.0,0.073931575,-97,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_0/Tensordot/Reshape
FULLY_CONNECTED,1575,163840.0,0.105700895,0.021284748,0.22511792,0.011625722,0.32258844,-7,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_0/Tensordot/MatMul1
RESHAPE,1579,163840.0,0.0,0.0,0.0,0.0,0.32258844,-7,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_0/Tensordot
ADD,1583,163840.0,0.0907561,-0.007641667,0.1564877,0.008295065,0.32313398,-6,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_0/BiasAdd
RESHAPE,1596,163840.0,0.048901312,0.007162401,0.08491111,0.002442637,0.17218086,-122,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_1/Tensordot/Reshape
FULLY_CONNECTED,1600,163840.0,0.3889404,0.026499351,0.7489662,0.15197682,1.2853677,-16,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_1/Tensordot/MatMul1
RESHAPE,1604,163840.0,0.0,0.0,0.0,0.0,1.2853677,-16,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_1/Tensordot
ADD,1608,163840.0,0.31897736,0.07575087,0.62043,0.10748471,1.2835923,-16,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_1/BiasAdd
RESHAPE,1621,163840.0,0.20143919,0.10589288,0.34053993,0.05179106,0.7213194,-127,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_2/Tensordot/Reshape
FULLY_CONNECTED,1625,163840.0,1.5090477,-0.30182835,3.1420288,2.3683257,4.316675,79,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_2/Tensordot/MatMul1
RESHAPE,1629,163840.0,0.0,0.0,0.0,0.0,4.316675,79,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_2/Tensordot
ADD,1633,163840.0,0.9490026,-0.3434787,2.0780716,1.0185835,4.3119173,79,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_2/BiasAdd
RESHAPE,1646,163840.0,0.14730999,0.14551401,0.3835678,0.042874567,0.81247985,-127,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_3/Tensordot/Reshape
FULLY_CONNECTED,1650,327680.0,2.070397,0.07705958,5.7554398,4.29248,4.841811,94,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_3/Tensordot/MatMul1
RESHAPE,1654,327680.0,0.0,0.0,0.0,0.0,4.841811,94,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_3/Tensordot
ADD,1658,327680.0,0.707229,-0.15208195,2.1896973,0.52330196,4.8420334,94,pf_net_dense/cg_id_2/cg_id_2_ffn_dist/cg_id_2_ffn_dist_dense_3/BiasAdd
FULLY_CONNECTED,1664,2560.0,0.0,0.035986662,0.035986662,0.0012950397,0.12810653,0,pf_net_dense/cg_id_2/message_building_layer_lsh_2/MatMul1
GATHER,1681,327680.0,0.06627585,-0.25007728,0.3106308,0.066931084,0.63063383,-126,pf_net_dense/cg_id_2/message_building_layer_lsh_2/GatherV2;pf_net_dense/Const_1
GATHER,1685,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/GatherV2_2;pf_net_dense/Const_1
MUL,1689,327680.0,0.0,0.0,0.0,0.0,0.63063383,-126,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/mul
SUM,1695,2560.0,0.0,0.0,0.0,0.0,251.11116,-128,Sum2
EXPAND_DIMS,1699,2560.0,0.0,0.0,0.0,0.0,251.11116,-128,ExpandDims2
BATCH_MATMUL,1703,655360.0,0.0,0.0,0.0,0.0,253.58376,-126,MatMul2
EXPAND_DIMS,1707,2560.0,0.0,0.0,0.0,0.0,251.11116,-128,ExpandDims_12
MUL,1711,655360.0,0.0,0.0,0.0,0.0,507.1675,-126,mul2
SUB,1715,655360.0,0.0,0.0,0.0,0.0,502.22232,0,sub2
ADD,1719,655360.0,0.0,0.0,0.0,0.0,340.6435,-128,add5
MAXIMUM,1723,655360.0,2.2737368e-13,-1.0000002e-06,1.0000001e-06,9.999993e-13,340.6435,-128,Maximum2
EXPAND_DIMS,1729,655360.0,0.0,0.0,0.0,0.0,1.1557927,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/ExpandDims
BROADCAST_TO,1735,655360.0,0.0,0.0,0.0,0.0,1.1557927,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/mul_12
BROADCAST_TO,1739,655360.0,0.0,7.450581e-09,7.450581e-09,5.551115e-17,0.00039215686,127,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/mul_13
MUL,1743,655360.0,0.0,0.0,0.0,0.0,0.11557928,127,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/mul_14
EXP,1747,655360.0,0.0,-0.000100016594,0.000100016594,1.000331e-08,0.0039211763,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/Exp
MINIMUM,1751,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/clip_by_value/Minimum
RELU,1755,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/cg_id_2_kernel/clip_by_value
RESHAPE,1762,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Reshape
BROADCAST_TO,1769,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Mul3
BROADCAST_TO,1773,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Mul4
MUL,1777,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Mul5
RESHAPE,1782,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Reshape_1
BROADCAST_TO,1789,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Mul_13
BROADCAST_TO,1793,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Mul_14
MUL,1797,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_2/message_building_layer_lsh_2/Mul_15
RESHAPE,1801,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_2/cg_id_2_msg_0/Squeeze
GATHER,1805,655360.0,0.0,0.0,0.0,0.0,0.073931575,-97,pf_net_dense/cg_id_2/message_building_layer_lsh_2/GatherV2_1;pf_net_dense/Const_1
FULLY_CONNECTED,1809,655360.0,0.0890585,0.0113844145,0.19635959,0.008061028,0.2984305,-3,pf_net_dense/cg_id_2/cg_id_2_msg_0/MatMul_3;pf_net_dense/cg_id_2/cg_id_2_msg_0/add
LOGISTIC,1813,655360.0,0.001090253,-5.1783347e-05,0.003131628,1.1913341e-06,0.00390625,-128,pf_net_dense/cg_id_2/cg_id_2_msg_0/Sigmoid
SUB,1817,655360.0,0.00093305594,0.00023106176,0.001960814,9.239833e-07,0.003921569,-128,pf_net_dense/cg_id_2/cg_id_2_msg_0/sub
MUL,1821,655360.0,0.0,0.0,0.0,0.0,0.073931575,-97,pf_net_dense/cg_id_2/cg_id_2_msg_0/mul
FULLY_CONNECTED,1825,655360.0,0.0,0.0,0.0,0.0,0.82818925,2,pf_net_dense/cg_id_2/cg_id_2_msg_0/MatMul1
MUL,1829,655360.0,0.0,0.0,0.0,0.0,0.82818925,2,pf_net_dense/cg_id_2/cg_id_2_msg_0/mul_1
BATCH_MATMUL,1833,655360.0,0.0,0.0,0.0,0.0,0.94896644,13,pf_net_dense/cg_id_2/cg_id_2_msg_0/MatMul_1
MUL,1837,655360.0,0.0,0.0,0.0,0.0,0.75581986,48,pf_net_dense/cg_id_2/cg_id_2_msg_0/mul_3
FULLY_CONNECTED,1841,655360.0,0.0,0.0,0.0,0.0,0.702799,-33,pf_net_dense/cg_id_2/cg_id_2_msg_0/MatMul_21
MUL,1845,655360.0,0.0,0.0,0.0,0.0,0.5374183,-59,pf_net_dense/cg_id_2/cg_id_2_msg_0/mul_4
ADD,1849,655360.0,0.0,0.0,0.0,0.0,0.91497844,17,pf_net_dense/cg_id_2/cg_id_2_msg_0/add_1
MUL,1855,655360.0,0.0,0.0,0.0,0.0,0.39882788,-125,pf_net_dense/cg_id_2/cg_id_2_msg_0/mul_5
FULLY_CONNECTED,1859,655360.0,0.45088774,0.07765783,1.3941953,0.2093306,5.2869744,11,pf_net_dense/cg_id_2/cg_id_2_msg_1/MatMul_3;pf_net_dense/cg_id_2/cg_id_2_msg_1/add
LOGISTIC,1863,655360.0,0.0,0.0,0.0,0.0,0.00390625,-128,pf_net_dense/cg_id_2/cg_id_2_msg_1/Sigmoid
SUB,1867,655360.0,0.0,0.001960814,0.001960814,3.844791e-06,0.003921569,-128,pf_net_dense/cg_id_2/cg_id_2_msg_1/sub
MUL,1871,655360.0,0.0,0.0,0.0,0.0,0.39882788,-125,pf_net_dense/cg_id_2/cg_id_2_msg_1/mul
FULLY_CONNECTED,1875,655360.0,0.0,0.0,0.0,0.0,9.965817,34,pf_net_dense/cg_id_2/cg_id_2_msg_1/MatMul1
MUL,1879,655360.0,0.0,0.0,0.0,0.0,9.965817,34,pf_net_dense/cg_id_2/cg_id_2_msg_1/mul_1
BATCH_MATMUL,1883,655360.0,0.0,0.0,0.0,0.0,9.964933,34,pf_net_dense/cg_id_2/cg_id_2_msg_1/MatMul_1
MUL,1887,655360.0,0.0,0.0,0.0,0.0,7.2402506,29,pf_net_dense/cg_id_2/cg_id_2_msg_1/mul_3
FULLY_CONNECTED,1891,655360.0,0.0,0.0,0.0,0.0,3.790277,-2,pf_net_dense/cg_id_2/cg_id_2_msg_1/MatMul_21
MUL,1895,655360.0,0.0,0.0,0.0,0.0,3.303584,17,pf_net_dense/cg_id_2/cg_id_2_msg_1/mul_4
ADD,1899,655360.0,0.0,0.0,0.0,0.0,7.2402506,29,pf_net_dense/cg_id_2/cg_id_2_msg_1/add_1
MUL,1905,655360.0,0.0,0.0,0.0,0.0,2.7948627,-128,pf_net_dense/cg_id_2/cg_id_2_msg_1/mul_5
RESHAPE,1920,655360.0,0.0,0.0,0.0,0.0,2.7948627,-128,pf_net_dense/cg_id_2/Reshape_1
SCATTER_ND,1924,655360.0,0.0,0.0,0.0,0.0,2.7948627,-128,pf_net_dense/cg_id_2/ScatterNd
ADD,1928,655360.0,0.0,0.0,0.0,0.0,189.61955,-128,pf_net_dense/add_2
MEAN,1932,2560.0,0.24720423,-2019.5305,2019.5374,4078503.2,6.322046,-128,pf_net_dense/cg_id_3/cg_id_3_layernorm1/moments/mean
SQUARED_DIFFERENCE,1936,655360.0,1083927.5,-2260342.5,3747328.0,6284054000000.0,8566321.0,-128,pf_net_dense/cg_id_3/cg_id_3_layernorm1/moments/SquaredDifference
MEAN,1940,2560.0,11469.981,-109723710.0,109756840.0,1.2039296e+16,88048.09,-128,pf_net_dense/cg_id_3/cg_id_3_layernorm1/moments/variance
ADD,1944,2560.0,0.0,0.0,0.0,0.0,88048.09,-128,pf_net_dense/cg_id_3/cg_id_3_layernorm1/batchnorm/add
RSQRT,1948,2560.0,1.4551915e-11,-0.0002110425,0.00021104251,4.4538947e-08,0.0015432679,-128,pf_net_dense/cg_id_3/cg_id_3_layernorm1/batchnorm/Rsqrt
MUL,1952,655360.0,0.0,0.0,0.0,0.0,0.0043576923,-128,pf_net_dense/cg_id_3/cg_id_3_layernorm1/batchnorm/mul
MUL,1956,655360.0,0.0,0.0,0.0,0.0,0.057473067,-124,pf_net_dense/cg_id_3/cg_id_3_layernorm1/batchnorm/mul_1
MUL,1960,655360.0,0.0,0.0,0.0,0.0,0.011149275,-128,pf_net_dense/cg_id_3/cg_id_3_layernorm1/batchnorm/mul_2
SUB,1964,655360.0,0.09038744,-0.052767526,0.498192,0.010954307,0.0110809645,108,pf_net_dense/cg_id_3/cg_id_3_layernorm1/batchnorm/sub
ADD,1968,655360.0,0.018827291,-0.0094958,0.030423224,0.00044463706,0.061588407,-93,pf_net_dense/cg_id_3/cg_id_3_layernorm1/batchnorm/add_1
RESHAPE,1979,655360.0,0.0,0.0,0.0,0.0,0.061588407,-93,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_0/Tensordot/Reshape
FULLY_CONNECTED,1983,163840.0,0.07646428,0.009529427,0.20851934,0.0059375972,0.20489289,21,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_0/Tensordot/MatMul1
RESHAPE,1987,163840.0,0.0,0.0,0.0,0.0,0.20489289,21,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_0/Tensordot
ADD,1991,163840.0,0.059901465,-0.00038885028,0.10760617,0.0035883368,0.21187511,19,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_0/BiasAdd
RESHAPE,2004,163840.0,0.024499107,0.0028033988,0.044380188,0.0006080653,0.093618326,-117,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_1/Tensordot/Reshape
FULLY_CONNECTED,2008,163840.0,0.118170515,-0.009824144,0.32039666,0.014060783,0.35788155,-5,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_1/Tensordot/MatMul1
RESHAPE,2012,163840.0,0.0,0.0,0.0,0.0,0.35788155,-5,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_1/Tensordot
ADD,2016,163840.0,0.10076342,-0.0018144995,0.18019056,0.010156558,0.36176607,-7,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_1/BiasAdd
RESHAPE,2029,163840.0,0.05275052,0.0038352914,0.090945125,0.0027973277,0.1937313,-123,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_2/Tensordot/Reshape
FULLY_CONNECTED,2033,163840.0,0.2479934,-0.028146023,0.5457057,0.062292926,0.7586322,27,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_2/Tensordot/MatMul1
RESHAPE,2037,163840.0,0.0,0.0,0.0,0.0,0.7586322,27,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_2/Tensordot
ADD,2041,163840.0,0.22785346,0.02773938,0.38736954,0.052686684,0.7622065,27,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_2/BiasAdd
RESHAPE,2054,163840.0,0.08012362,0.030659204,0.14629364,0.007359782,0.30283353,-125,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_3/Tensordot/Reshape
FULLY_CONNECTED,2058,327680.0,0.28806978,0.025745694,0.61541176,0.08364703,0.9289204,77,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_3/Tensordot/MatMul1
RESHAPE,2062,327680.0,0.0,0.0,0.0,0.0,0.9289204,77,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_3/Tensordot
ADD,2066,327680.0,0.27817765,0.016198102,0.46544743,0.07764523,0.9300889,76,pf_net_dense/cg_id_3/cg_id_3_ffn_dist/cg_id_3_ffn_dist_dense_3/BiasAdd
FULLY_CONNECTED,2072,2560.0,0.0,-0.012596011,0.012596011,0.00015865952,0.08502239,0,pf_net_dense/cg_id_3/message_building_layer_lsh_3/MatMul1
GATHER,2089,327680.0,0.04788417,0.02598299,0.09175873,0.0029680077,0.18994522,-123,pf_net_dense/cg_id_3/message_building_layer_lsh_3/GatherV2;pf_net_dense/Const_1
GATHER,2093,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/GatherV2_2;pf_net_dense/Const_1
MUL,2097,327680.0,0.0,0.0,0.0,0.0,0.18994522,-123,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/mul
SUM,2103,2560.0,0.0,0.0,0.0,0.0,31.545298,-128,Sum3
EXPAND_DIMS,2107,2560.0,0.0,0.0,0.0,0.0,31.545298,-128,ExpandDims3
BATCH_MATMUL,2111,655360.0,0.0,0.0,0.0,0.0,33.620716,-112,MatMul3
EXPAND_DIMS,2115,2560.0,0.0,0.0,0.0,0.0,31.545298,-128,ExpandDims_13
MUL,2119,655360.0,0.0,0.0,0.0,0.0,67.24143,-112,mul3
SUB,2123,655360.0,0.0,0.0,0.0,0.0,65.36397,-5,sub3
ADD,2127,655360.0,0.0,0.0,0.0,0.0,56.553745,-128,add7
MAXIMUM,2131,655360.0,2.2737368e-13,-1.0000002e-06,1.0000001e-06,9.999993e-13,56.553745,-128,Maximum3
EXPAND_DIMS,2137,655360.0,0.0,0.0,0.0,0.0,0.4709346,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/ExpandDims
BROADCAST_TO,2143,655360.0,0.0,0.0,0.0,0.0,0.4709346,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/mul_12
BROADCAST_TO,2147,655360.0,0.0,7.450581e-09,7.450581e-09,5.551115e-17,0.00039215686,127,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/mul_13
MUL,2151,655360.0,0.0,0.0,0.0,0.0,0.047093462,127,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/mul_14
EXP,2155,655360.0,0.0,-0.000100016594,0.000100016594,1.000331e-08,0.0039211763,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/Exp
MINIMUM,2159,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/clip_by_value/Minimum
RELU,2163,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/cg_id_3_kernel/clip_by_value
RESHAPE,2170,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Reshape
BROADCAST_TO,2177,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Mul3
BROADCAST_TO,2181,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Mul4
MUL,2185,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Mul5
RESHAPE,2190,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Reshape_1
BROADCAST_TO,2197,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Mul_13
BROADCAST_TO,2201,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Mul_14
MUL,2205,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_3/message_building_layer_lsh_3/Mul_15
RESHAPE,2209,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_3/cg_id_3_msg_0/Squeeze
GATHER,2213,655360.0,0.0,0.0,0.0,0.0,0.061588407,-93,pf_net_dense/cg_id_3/message_building_layer_lsh_3/GatherV2_1;pf_net_dense/Const_1
FULLY_CONNECTED,2217,655360.0,0.09188807,0.0040439577,0.20065498,0.008459768,0.29149288,-9,pf_net_dense/cg_id_3/cg_id_3_msg_0/MatMul_3;pf_net_dense/cg_id_3/cg_id_3_msg_0/add
LOGISTIC,2221,655360.0,0.0012343324,0.00013098959,0.0018783808,1.5407347e-06,0.00390625,-128,pf_net_dense/cg_id_3/cg_id_3_msg_0/Sigmoid
SUB,2225,655360.0,0.0010741815,0.00014740974,0.001960814,1.1755965e-06,0.003921569,-128,pf_net_dense/cg_id_3/cg_id_3_msg_0/sub
MUL,2229,655360.0,0.0,0.0,0.0,0.0,0.061588407,-93,pf_net_dense/cg_id_3/cg_id_3_msg_0/mul
FULLY_CONNECTED,2233,655360.0,0.0,0.0,0.0,0.0,0.806795,-23,pf_net_dense/cg_id_3/cg_id_3_msg_0/MatMul1
MUL,2237,655360.0,0.0,0.0,0.0,0.0,0.806795,-23,pf_net_dense/cg_id_3/cg_id_3_msg_0/mul_1
BATCH_MATMUL,2241,655360.0,0.0,0.0,0.0,0.0,1.2107447,-2,pf_net_dense/cg_id_3/cg_id_3_msg_0/MatMul_1
MUL,2245,655360.0,0.0,0.0,0.0,0.0,0.95465934,5,pf_net_dense/cg_id_3/cg_id_3_msg_0/mul_3
FULLY_CONNECTED,2249,655360.0,0.0,0.0,0.0,0.0,0.3972368,-10,pf_net_dense/cg_id_3/cg_id_3_msg_0/MatMul_21
MUL,2253,655360.0,0.0,0.0,0.0,0.0,0.37822074,-4,pf_net_dense/cg_id_3/cg_id_3_msg_0/mul_4
ADD,2257,655360.0,0.0,0.0,0.0,0.0,0.9560643,5,pf_net_dense/cg_id_3/cg_id_3_msg_0/add_1
MUL,2263,655360.0,0.0,0.0,0.0,0.0,0.46124065,-126,pf_net_dense/cg_id_3/cg_id_3_msg_0/mul_5
FULLY_CONNECTED,2267,655360.0,0.3259556,0.1365738,0.9855545,0.12489958,3.6501226,2,pf_net_dense/cg_id_3/cg_id_3_msg_1/MatMul_3;pf_net_dense/cg_id_3/cg_id_3_msg_1/add
LOGISTIC,2271,655360.0,0.0,0.0,0.0,0.0,0.00390625,-128,pf_net_dense/cg_id_3/cg_id_3_msg_1/Sigmoid
SUB,2275,655360.0,0.0,0.001960814,0.001960814,3.844791e-06,0.003921569,-128,pf_net_dense/cg_id_3/cg_id_3_msg_1/sub
